,label,text
4974,0,yar tot u knew dis would happen long ago already
4975,0,gorgeous keep pix cumming thank
4976,0,boy late 2 home father power frndship
4977,0,jade paul didnåõt u txt u remember barmed want 2 talk 2 u txt
4978,0,spending new years brother family lets plan meet next week ready spoiled
4979,0,u today
4980,0,said okay sorry
4981,0,slept thinkthis time ltgt pm dangerous
4982,0,networking job
4983,1,goldviking 29m inviting friend reply yes762 no762 see wwwsmsacugoldviking stop send stop frnd 62468
4984,0,dont let studying stress l8r
4985,0,thats u haf 2 keep busy
4986,0,rushing im working im school rush go hungry
4987,0,channel
4988,0,telling coulda real valentine wasnt u never pick nothing
4989,1,phony å£350 award todays voda numbers ending xxxx selected receive å£350 award match please call 08712300220 quoting claim code 3100 standard rates app
4990,0,made eta taunton 1230 planned hope thatû÷s still okday good see xx
4991,0,im hungry buy smth home
4992,0,hey kate
4993,0,drive read need write
4994,0,looked addie goes back monday sucks
4995,0,happy new year hope good semester
4996,0,esplanade lor else
4997,0,talk
4998,0,hmph go head big baller
4999,0,well like actually called someone punto woulda worse
5000,0,nope since ayo travelled forgotten guy
5001,0,still around looking pick later
5002,1,cds 4u congratulations ur awarded å£500 cd gift vouchers å£125 gift guaranteed freeentry 2 å£100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16
5003,0,theres someone year ltgt toyota camry like mr olayiwolas mileage ltgt kits clean need know much sell raise dough soon landing sell holla back
5004,0,guess pub im im happy pig clover whatever saying
5005,0,ill b soon
5006,0,oh k come tomorrow
5007,0,go fool dont cheat others ok
5008,0,mobile numberpls sms ur mail idconvey regards achanammarakheshqatar
5009,0,way rencontre meet mountains dont
5010,1,guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
5011,0,u attend ur driving lesson many times wk n day
5012,0,uncle g checking rewarding month
5013,0,hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
5014,0,think two still need get cash def ready 9
5015,0,hey galsu wanna meet 4 dinner nìâte
5016,1,dear 0776xxxxxxx uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
5017,0,babe talking think good boy missing love
5018,0,great office today
5019,0,cool last little getting time soon
5020,0,sad puppy noise
5021,0,yes possible dint try pls dont tell one k
5022,0,anyway holla whenever youre around need excuse go creep people sarasota
5023,0,happen
5024,0,gonna ask lol think 7
5025,1,ur cashbalance currently 500 pounds maximize ur cashin send go 86688 150pmeg cc 08718720201 hgsuite3422lands roww1j6hl
5026,1,private 2003 account statement shows 800 unredeemed sim points call 08715203685 identifier code4xx26 expires 131004
5027,0,go chase run shes crossing street
5028,1,id like tell deepest darkest fantasies call 09094646631 60pmin stop texts call 08712460324 nat rate
5029,0,coming friday leave pongaldo get news work place
5030,0,hey inconvenient sis huh
5031,0,ok vldo u know got adsense approved
5032,0,really good see day dudette missing
5033,0,want go perumbavoor
5034,0,many times told stage use laugh listen aha
5035,1,wont believe true incredible txts reply g learn truly amazing things blow mind o2fwd 18ptxt
5036,0,didnt hear
5037,0,thanks talk saturday dear cherish brother role model
5038,0,pls clarify back open return ticket preponed go back kerala
5039,1,natalie 20f inviting friend reply yes165 no165 see wwwsmsacunatalie2k9 stop send stop frnd 62468
5040,0,ran younger man make pretty babies together
5041,1,jamster get free wallpaper text heart 88888 tc apply 16 need help call 08701213186
5042,0,ic lol play 9 doors sometime yo
5043,0,dunno dad said coming home 2 bring us 4 lunch yup go w u lor call u reach school lor
5044,0,sent jd customer service cum accounts executive ur mail id details contact us
5045,0,desires u going doctor 4 liver get bit stylish get ur hair managed thats
5046,0,hmmmstill dont opener
5047,0,yeah basically time next week get away mom amp get 3
5048,0,edison rightly said fool ask questions wise man answer know us speechless viva gm
5049,0,vote wherever heart guides
5050,0,sis lor juz watched italian job
5051,0,tick tick tick could die loneliness know pouts stomps feet need
5052,0,lmao know well
5053,1,double mins double txt 12 price linerental latest orange bluetooth mobiles call mobileupd8 latest offers 08000839402 call2optoutlf56
5054,0,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
5055,0,goodnight da thangam really miss u dear
5056,0,hey next sun 1030 theres basic yoga course bugis go pilates intro next sat tell time r free
5057,0,geeeee internet really bad today eh
5058,1,free video camera phones half price line rental 12 mths 500 cross ntwk mins 100 txts call mobileupd8 08001950382 call2optout674
5059,0,think disturbing da
5060,0,sorry ill call later meeting sir
5061,0,havent stuck orchard dads car going 4 dinner u leh r free tonight
5062,0,ok also wan 2 watch e 9 pm show
5063,0,dunno lei like dun haf
5064,0,brother transfered ltgt ltgt pa
5065,0,calls later afternoon onwords mtnl service get problem south mumbai hear cannt listen
5066,1,83039 62735å£450 uk break accommodationvouchers terms conditions apply 2 claim mustprovide claim number 15541
5067,0,talk g x
5068,0,hai dear friends new amp present number rajitha raj ranju
5069,1,5p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
5070,0,different styles
5071,1,win å£200 shopping spree every week starting 2 play text store 88039 skilgme tscs08714740323 1winawk age16 å£150perweeksub
5072,0,gud ni8 dearslp welltake careswt dreamsmuah
5073,0,want sent ltgt mesages today thats sorry hurts
5074,1,2nd attempt contract u weeks top prize either å£1000 cash å£200 prize call 09066361921
5075,0,well im glad didnt find totally disagreeable lol
5076,0,guy flash go call call madam take care oh
5077,1,want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705
5078,0,mark works tomorrow gets 5 work house meet u afterwards
5079,0,keep ur problems ur heart
5080,0,yeah give call youve got minute
5081,0,hi babe uawakefeellikw shitjustfound via aletter thatmum gotmarried 4thnovbehind ourbacks åð fuckinniceselfish
5082,0,amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes see election results lies lets recount motherinlaw woman hitler eleven plus two twelve plus one amazing
5083,0,aiya discuss later lar pick ì 4
5084,0,hey happy birthday
5085,0,sorry missed call please call back
5086,0,omg one thing another cat worms bad day end
5087,0,good morning im suffering fever dysentry able come office today
5088,0,wont anything de
5089,0,type stuff sing
5090,0,st andre virgils cream
5091,0,check rooms befor activities
5092,0,fri ah okie lorgoin 4 drivin den go shoppin tt
5093,0,gokila talking aha
5094,0,hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem
5095,0,kkthis month kotees birthday know
5096,0,im really really broke oh amount small even ltgt
5097,0,sorry mates phone didnt write love kate
5098,1,themobhit link get premium pink panther game new 1 sugababes crazy zebra animation badass hoody wallpaperall 4 free
5099,0,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money
5100,0,aight call youre close
5101,0,nope thats fine might nap tho
5102,1,msg mobile content order resent previous attempt failed due network error queries customersqueriesnetvisionukcom
5103,0,news hassling get weed week andres money haughaighgtujhyguj
5104,0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8
5105,0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
5106,0,ding ya break fassyole blacko londn
5107,0,really need 2 kiss u miss u baby ur baby 4eva
5108,0,sign maturity start saying big things actually start understanding small things nice evening bslvyl
5109,0,oh got many responsibilities
5110,1,1 new message please call 08715205273
5111,0,ive reached sch already
5112,1,december mobile 11mths entitled update latest colour camera mobile free call mobile update vco free 08002986906
5113,0,u definitely need module e humanities dis sem izzit u wan 2 take modules 1st
5114,0,argh fuck nobody town
5115,1,get 3 lions england tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best tones 3gbp network operator rates apply
5116,0,thanks fills complete calm reassurance
5117,0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
5118,0,driving training
5119,0,lol real told dad cancer
5120,1,private 2003 account statement 078
5121,0,oops ltgt
5122,0,enufcredeit tocallshall ileave uni 6 get bus yor house
5123,0,hi chikku send nice msgs
5124,0,impossible argue always treats like sub like never released remind necessary
5125,0,work ah den 6 plus lor u workin oso rite den go orchard lor place go liao
5126,0,wonderful okors great month cherish guys wish well day mojibiola
5127,0,cuz ibored wanna study
5128,0,wot wed nite 3 til 9
5129,0,rose redred bloodblood heartheart u u send tis ur friends including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try
5130,0,way
5131,0,sucks ill go u hair youll free right
5132,0,still working time also tried adding zeros savings checking ltgt
5133,0,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep
5134,0,sday joinedso training started today
5135,0,sorry grocers
5136,0,nice pubs near frankie n bennys near warner cinema
5137,1,4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costå£150pm max10mins
5138,0,yup havent want go yoga call book
5139,0,oh shut omg yesterday dream 2 kids boys pissed kids boys even told mark dream changing diapers cause im getting owed face
5140,0,yeah imagine would really gentle unlike docs treat patients like turkeys
5141,1,free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
5142,0,started dont stop pray good ideas anything see help guys ill forward link
5143,0,hi darlin im helens fone im gonna b princes 2 nite please come tb love kate
